1599601205,66.0,19.4
1599601215,66.0,19.4
1599601226,65.8,19.4
1599601236,65.9,19.4
1599601247,65.9,19.4
1599601257,65.9,19.4
1599601268,65.9,19.4
1599601278,65.9,19.4
1599601289,65.9,19.3
1599601299,65.9,19.4
1599601310,65.9,19.4
1599601320,66.0,19.4
1599601334,65.9,19.4
1599601344,65.9,19.4
1599601355,65.9,19.4
1599601365,65.8,19.4
1599601376,65.8,19.4
1599601386,65.8,19.4
1599601397,65.8,19.4
1599601410,65.8,19.4
1599601420,65.8,19.4
1599601431,65.8,19.3
1599601441,65.8,19.3
1599601452,65.8,19.3
1599601462,65.8,19.3
1599601473,65.8,19.3
1599601483,65.8,19.3
1599601497,65.7,19.3
1599601510,65.8,19.4
1599601520,65.7,19.3
1599601531,65.7,19.3
1599601544,65.8,19.4
1599601554,65.8,19.3
1599601565,65.7,19.3
1599601575,65.7,19.3
1599601586,65.8,19.3
1599601596,65.8,19.3
1599601609,65.8,19.3
1599601620,65.8,19.3
1599601630,65.7,19.3
1599601641,65.7,19.3
1599601652,65.8,19.3
1599601662,65.8,19.3
1599601675,65.9,19.3
1599601686,65.9,19.3
1599601696,65.9,19.3
1599601707,65.8,19.3
1599601717,65.8,19.3
1599601728,65.8,19.3
1599601743,65.7,19.2
1599601754,65.7,19.2
1599601764,65.7,19.2
1599601775,65.7,19.2
1599601785,65.8,19.3
1599601799,65.7,19.3
1599601809,65.7,19.2
1599601820,65.7,19.2
1599601830,65.7,19.3
1599601841,65.7,19.2
1599601851,65.6,19.2
1599601862,65.7,19.2
1599601872,65.7,19.2
1599601883,65.7,19.2
1599601893,65.7,19.2
1599601904,65.7,19.2
1599601914,65.7,19.2
1599601925,65.6,19.2
1599601935,65.7,19.2
1599601946,65.7,19.2
1599601957,65.7,19.2
1599601967,65.7,19.2
1599601978,65.7,19.2
1599601988,65.8,19.2
1599601999,65.7,19.2
1599602009,65.8,19.2
1599602020,65.8,19.2
1599602030,65.6,19.1
1599602041,65.7,19.2
1599602051,65.8,19.2
1599602062,65.8,19.2
1599602072,65.7,19.1
1599602083,65.7,19.1
1599602093,65.7,19.1
1599602109,65.8,19.1
1599602120,65.8,19.1
1599602130,65.8,19.1
1599602141,65.8,19.1
1599602151,65.8,19.1
1599602162,65.8,19.1
1599602172,65.8,19.1
1599602183,65.8,19.1
1599602196,65.8,19.1
1599602206,65.8,19.1
1599602217,65.7,19.1
1599602227,65.7,19.1
1599602238,65.8,19.1
1599602248,65.8,19.1
1599602259,65.8,19.1
1599602269,65.8,19.1
1599602280,65.8,19.1
1599602291,65.8,19.1
1599602301,65.8,19.1
1599602312,65.8,19.1
1599602322,65.7,19.1
1599602333,65.7,19.1
1599602343,65.7,19.1
1599602356,65.8,19.1
1599602367,65.8,19.1
1599602377,65.7,19.1
1599602388,65.7,19.1
1599602401,65.8,19.1
1599602411,65.8,19.1
1599602422,65.7,19.1
1599602433,65.8,19.1
1599602443,65.8,19.1
1599602454,65.8,19.1
1599602464,65.8,19.1
1599602477,65.7,19.0
1599602488,65.7,19.0
1599602498,65.8,19.1
1599602509,65.8,19.1
1599602519,65.8,19.1
1599602530,65.7,19.1
1599602540,65.8,19.1
1599602551,65.8,19.1
1599602564,65.7,19.0
1599602574,65.8,19.1
1599602585,65.8,19.1
1599602596,65.8,19.1
1599602606,65.8,19.0
1599602619,65.8,19.1
1599602630,65.7,19.0
1599602640,65.7,19.0
1599602651,65.7,19.0
1599602661,65.8,19.0
1599602672,65.8,19.0
1599602682,65.8,19.0
1599602693,65.8,19.0
1599602703,65.8,19.0
1599602714,65.8,19.0
1599602724,65.8,19.0
1599602735,65.8,19.0
1599602745,65.8,19.0
1599602756,65.8,19.0
1599602767,65.8,19.0
1599602777,65.8,19.0
1599602788,65.8,19.0
1599602798,65.8,19.0
1599602809,65.8,19.0
1599602819,65.8,19.0
1599602830,65.8,18.9
1599602840,65.9,19.0
1599602851,65.8,18.9
1599602861,65.8,18.9
1599602872,65.8,18.9
1599602890,65.8,18.9
1599602901,65.8,18.9
1599602911,65.8,18.9
1599602922,65.8,18.9
1599602932,65.8,18.9
1599602943,65.8,18.9
1599602953,65.8,18.9
1599602964,65.8,18.9
1599602974,65.8,18.9
1599602985,65.8,18.9
1599602995,65.8,18.9
1599603006,65.8,18.9
1599603016,65.7,18.9
1599603027,65.7,18.9
1599603037,65.7,18.9
1599603050,65.7,18.9
1599603061,65.7,18.9
1599603072,65.7,18.9
1599603082,65.7,18.9
1599603093,65.7,18.9
1599603103,65.7,18.8
1599603114,65.7,18.9
1599603124,65.7,18.9
1599603135,65.7,18.9
1599603145,65.8,18.9
1599603156,65.8,18.9
1599603166,65.7,18.9
1599603177,65.7,18.9
1599603187,65.7,18.9
1599603198,65.7,18.9
1599603208,65.7,18.9
1599603219,65.7,18.9
1599603229,65.7,18.9
1599603240,65.6,18.8
1599603253,65.7,18.9
1599603264,65.6,18.8
1599603274,65.6,18.9
1599603285,65.6,18.8
1599603298,65.6,18.8
1599603308,65.6,18.8
1599603319,65.6,18.9
1599603329,65.6,18.8
1599603340,65.6,18.8
1599603350,65.6,18.8
1599603361,65.5,18.8
1599603371,65.6,18.8
1599603382,65.6,18.8
1599603393,65.6,18.8
1599603403,65.5,18.8
1599603414,65.5,18.8
1599603424,65.6,18.8
1599603435,65.6,18.8
1599603448,65.5,18.8
1599603458,65.5,18.8
1599603469,65.5,18.8
1599603482,65.6,18.8
1599603492,65.6,18.8
1599603503,65.6,18.8
1599603516,65.7,18.8
1599603526,65.6,18.7
1599603537,65.7,18.8
1599603550,65.6,18.7
1599603561,65.6,18.7
1599603571,65.6,18.8
1599603582,65.6,18.7
1599603595,65.6,18.7
1599603605,65.6,18.7
1599603616,65.6,18.7
1599603626,65.6,18.7
1599603637,65.7,18.7
1599603647,65.7,18.7
1599603658,65.7,18.8
1599603668,65.6,18.7
1599603679,65.6,18.7
1599603689,65.6,18.7
1599603700,65.6,18.7
1599603711,65.6,18.7
1599603721,65.6,18.7
1599603732,65.6,18.7
1599603742,65.6,18.7
1599603755,65.7,18.7
1599603766,65.6,18.7
1599603776,65.6,18.7
1599603787,65.7,18.7
1599603797,65.6,18.7
1599603808,65.7,18.7
1599603821,65.7,18.7
1599603831,65.7,18.7
1599603842,65.7,18.7
1599603853,65.6,18.7
1599603863,65.6,18.7
1599603874,65.6,18.7
1599603884,65.7,18.7
1599603897,65.7,18.7
1599603908,65.7,18.7
1599603918,65.7,18.7
1599603929,65.7,18.7
1599603939,65.7,18.7
1599603950,65.7,18.7
1599603960,65.7,18.7
1599603971,65.7,18.7
1599603981,65.7,18.7
1599603992,65.7,18.7
1599604002,65.7,18.7
1599604013,65.7,18.7
1599604024,65.7,18.7
1599604034,65.7,18.7
1599604045,65.7,18.7
1599604055,65.7,18.7
1599604066,65.7,18.7
1599604079,65.7,18.7
1599604089,65.7,18.7
1599604100,65.7,18.7
1599604110,65.7,18.7
1599604121,65.7,18.7
1599604131,65.7,18.7
1599604142,65.7,18.7
1599604155,65.7,18.7
1599604166,65.7,18.7
1599604176,65.7,18.7
1599604187,65.7,18.7
1599604197,65.7,18.7
1599604208,65.7,18.7
1599604218,65.7,18.7
1599604229,65.7,18.7
1599604239,65.7,18.7
1599604250,65.7,18.7
1599604263,65.7,18.7
1599604276,65.8,18.7
1599604289,65.8,18.7
1599604299,65.8,18.7
1599604310,65.8,18.7
1599604321,65.7,18.7
1599604331,65.7,18.7
1599604342,65.8,18.7
1599604352,65.8,18.7
1599604363,65.7,18.6
1599604373,65.8,18.7
1599604384,65.8,18.7
1599604394,65.8,18.7
1599604405,65.8,18.7
1599604415,65.8,18.7
1599604426,65.8,18.7
1599604436,65.7,18.7
1599604447,65.7,18.6
1599604457,65.7,18.6
1599604468,65.7,18.6
1599604478,65.6,18.6
1599604489,65.7,18.7
1599604500,65.6,18.6
1599604510,65.6,18.6
1599604521,65.7,18.6
1599604531,65.7,18.6
1599604542,65.7,18.6
1599604552,65.7,18.6
1599604563,65.7,18.6
1599604576,65.7,18.6
1599604586,65.7,18.6
1599604599,65.7,18.6
1599604610,65.7,18.6
1599604620,65.7,18.6
1599604631,65.7,18.6
1599604644,65.7,18.6
1599604655,65.7,18.6
1599604665,65.7,18.6
1599604676,65.7,18.6
1599604686,65.7,18.6
1599604697,65.7,18.6
1599604707,65.7,18.6
1599604718,65.7,18.6
1599604728,65.7,18.6
1599604739,65.7,18.6
1599604749,65.7,18.6
1599604760,65.7,18.6
1599604770,65.7,18.6
1599604781,65.7,18.6
1599604791,65.7,18.6
1599604802,65.6,18.6
1599604813,65.6,18.6
1599604823,65.7,18.6
1599604834,65.7,18.6
1599604844,65.7,18.6
1599604855,65.6,18.5
1599604865,65.6,18.5
1599604876,65.6,18.5
1599604886,65.7,18.6
1599604899,65.6,18.5
1599604912,65.6,18.5
1599604925,65.6,18.5
1599604936,65.7,18.5
1599604946,65.6,18.5
1599604957,65.7,18.5
1599604968,65.6,18.5
1599604978,65.6,18.5
1599604989,65.6,18.5
1599605002,65.6,18.5
1599605012,65.6,18.5
1599605023,65.6,18.5
1599605036,65.6,18.5
1599605046,65.6,18.5
1599605057,65.6,18.5
1599605067,65.6,18.5
1599605078,65.6,18.5
1599605088,65.7,18.5
1599605099,65.7,18.5
1599605110,65.7,18.5
1599605120,65.7,18.5
1599605131,65.7,18.5
1599605141,65.8,18.5
1599605152,65.8,18.5
1599605162,65.8,18.5
1599605173,65.8,18.5
1599605183,65.8,18.5
1599605194,65.8,18.5
1599605204,65.8,18.5
1599605215,65.8,18.5
1599605225,65.8,18.5
1599605236,65.8,18.5
1599605246,65.8,18.5
1599605259,65.9,18.5
1599605270,65.9,18.5
1599605281,65.9,18.5
1599605291,65.9,18.5
1599605302,65.9,18.5
1599605312,65.9,18.5
1599605323,65.9,18.5
1599605336,66.0,18.5
1599605346,66.0,18.5
1599605357,65.9,18.5
1599605367,65.9,18.5
1599605380,66.0,18.5
1599605391,66.0,18.5
1599605401,66.0,18.5
1599605412,66.0,18.5
1599605422,66.0,18.5
1599605433,66.0,18.5
1599605444,66.0,18.5
1599605454,66.0,18.4
1599605465,66.0,18.5
1599605475,66.0,18.5
1599605486,66.0,18.5
1599605496,66.0,18.5
1599605507,66.1,18.5
1599605517,66.1,18.5
1599605528,66.1,18.5
1599605538,66.1,18.5
1599605549,66.2,18.5
1599605559,66.2,18.5
1599605570,66.2,18.5
1599605580,66.2,18.5
1599605591,66.3,18.5
1599605602,66.3,18.5
1599605612,66.3,18.5
1599605623,66.3,18.5
1599605636,66.3,18.5
1599605646,66.3,18.5
1599605657,66.3,18.5
1599605667,66.3,18.5
1599605678,66.3,18.4
1599605688,66.3,18.4
1599605699,66.3,18.4
1599605709,66.3,18.5
1599605722,3309.9,9.2
1599605733,66.3,18.5
1599605743,66.2,18.4
1599605754,66.3,18.5
1599605765,66.2,18.4
1599605775,66.2,18.4
1599605786,66.2,18.5
1599605796,66.2,18.5
1599605807,66.2,18.5
1599605820,66.2,18.5
1599605830,66.1,18.5
1599605841,66.2,18.5
1599605851,66.2,18.5
1599605862,66.2,18.5
1599605872,66.2,18.5
1599605885,66.2,18.5
1599605896,66.1,18.4
1599605906,66.2,18.5
1599605917,66.2,18.5
1599605928,66.2,18.4
1599605938,66.3,18.5
1599605949,66.3,18.5
1599605959,66.3,18.5
1599605970,66.2,18.4
1599605980,66.2,18.4
1599605991,66.2,18.4
1599606001,66.2,18.4
1599606014,66.3,18.4
1599606025,66.3,18.4
1599606035,66.3,18.4
1599606046,66.3,18.5
1599606056,66.3,18.4
1599606067,66.3,18.5
1599606080,66.2,18.4
1599606091,66.2,18.4
1599606101,66.2,18.4
1599606112,66.2,18.4
1599606122,66.2,18.4
1599606133,66.2,18.4
1599606143,66.2,18.5
1599606156,66.2,18.4
1599606167,66.2,18.4
1599606177,66.2,18.4
1599606188,66.2,18.4
1599606203,66.2,18.4
1599606214,66.2,18.4
1599606225,66.2,18.4
1599606243,66.2,18.4
1599606253,66.2,18.4
1599606264,66.2,18.4
1599606277,66.2,18.4
1599606287,66.2,18.4
1599606298,66.2,18.4
1599606313,66.2,18.4
1599606324,66.2,18.4
1599606334,66.2,18.4
1599606345,66.2,18.4
1599606356,66.2,18.4
1599606366,66.2,18.4
1599606377,66.2,18.4
1599606387,66.2,18.4
1599606398,66.3,18.4
1599606408,66.2,18.4
1599606419,66.2,18.4
1599606429,66.2,18.4
1599606442,66.2,18.4
1599606453,66.2,18.4
1599606463,66.2,18.4
1599606474,66.2,18.4
1599606484,66.2,18.4
1599606495,66.2,18.4
1599606505,66.2,18.4
1599606516,66.1,18.4
1599606527,66.1,18.4
1599606537,66.1,18.4
1599606548,66.1,18.4
1599606558,66.1,18.4
1599606569,66.1,18.4
1599606579,66.1,18.4
1599606590,66.1,18.4
1599606603,66.1,18.3
1599606613,66.1,18.4
1599606624,66.1,18.4
1599606634,66.1,18.3
1599606645,66.1,18.3
1599606655,66.1,18.4
1599606666,66.1,18.3
1599606677,66.1,18.4
1599606687,66.1,18.3
1599606698,66.1,18.3
1599606708,66.1,18.3
1599606719,66.1,18.3
1599606729,66.1,18.3
1599606740,66.1,18.3
1599606750,66.1,18.3
1599606763,66.1,18.3
1599606774,66.1,18.4
1599606784,66.1,18.3
1599606795,66.1,18.3
1599606805,66.0,18.3
1599606816,66.0,18.3
1599606826,66.0,18.3
1599606837,66.0,18.3
1599606850,66.0,18.3
1599606861,66.0,18.3
1599606871,66.0,18.3
1599606882,66.0,18.3
1599606892,65.9,18.3
1599606903,66.0,18.3
1599606913,66.0,18.3
1599606924,66.0,18.3
1599606934,66.0,18.3
1599606945,65.9,18.3
1599606955,65.9,18.3
1599606966,65.9,18.3
1599606979,65.9,18.3
1599606990,65.9,18.3
1599607003,66.0,18.3
1599607013,66.0,18.3
1599607024,66.0,18.3
1599607034,66.0,18.3
1599607045,66.0,18.3
1599607055,66.0,18.3
1599607066,66.0,18.3
1599607079,66.0,18.3
1599607089,66.0,18.3
1599607100,66.0,18.3
1599607110,66.0,18.3
1599607121,66.0,18.3
1599607131,66.0,18.3
1599607142,66.0,18.3
1599607158,66.0,18.2
1599607168,66.0,18.3
1599607179,66.1,18.3
1599607189,66.1,18.3
1599607200,66.1,18.3
1599607210,66.1,18.3
1599607221,66.1,18.3
1599607236,66.1,18.3
1599607247,66.1,18.3
1599607257,66.1,18.2
1599607270,66.2,18.3
1599607281,66.1,18.2
1599607292,66.1,18.3
1599607305,66.1,18.3
1599607315,66.1,18.3
1599607326,66.1,18.3
1599607336,66.1,18.3
1599607347,66.1,18.3
1599607357,66.1,18.3
1599607368,66.1,18.3
1599607378,66.1,18.3
1599607389,66.1,18.3
1599607402,66.1,18.3
1599607412,66.1,18.3
1599607423,66.1,18.2
1599607436,66.2,18.3
1599607447,66.2,18.2
1599607457,66.2,18.2
1599607468,66.2,18.2
1599607481,66.2,18.2
1599607491,66.2,18.2
1599607502,66.1,18.2
1599607512,66.1,18.2
1599607523,66.1,18.2
1599607533,66.1,18.3
1599607549,66.1,18.2
1599607559,66.0,18.2
1599607570,66.0,18.2
1599607581,66.0,18.2
1599607591,66.0,18.2
1599607602,66.0,18.2
1599607612,66.0,18.2
1599607623,66.0,18.2
1599607633,66.0,18.2
1599607644,66.0,18.2
1599607654,66.0,18.2
1599607665,65.9,18.2
1599607675,65.9,18.2
1599607686,65.9,18.2
1599607699,65.9,18.2
1599607709,65.9,18.2
1599607720,65.9,18.2
1599607736,66.0,18.2
1599607746,66.0,18.2
1599607757,66.0,18.2
1599607770,66.0,18.2
1599607780,66.0,18.2
1599607791,66.0,18.2
1599607801,66.0,18.2
1599607812,65.9,18.1
1599607822,66.0,18.1
1599607835,66.0,18.2
1599607846,66.0,18.1
1599607856,66.0,18.1
1599607867,66.0,18.1
1599607877,66.0,18.1
1599607888,66.0,18.1
1599607899,66.0,18.1
1599607909,66.0,18.1
1599607920,66.0,18.1
1599607930,66.0,18.1
1599607941,66.0,18.1
1599607954,66.0,18.1
1599607964,66.0,18.1
1599607977,65.9,18.1
1599607988,65.9,18.1
1599607998,65.9,18.1
1599608009,65.9,18.1
1599608019,65.9,18.1
1599608032,65.9,18.1
1599608043,65.9,18.1
1599608054,65.9,18.1
1599608064,66.0,18.1
1599608075,66.0,18.1
1599608088,65.9,18.1
1599608098,65.9,18.1
1599608109,65.9,18.1
1599608122,65.9,18.1
1599608132,65.9,18.1
1599608143,65.9,18.1
1599608153,65.9,18.1
1599608166,65.9,18.1
1599608177,65.9,18.1
1599608188,65.9,18.1
1599608198,65.9,18.1
1599608209,66.0,18.1
1599608219,66.0,18.1
1599608230,66.0,18.1
1599608240,66.0,18.1
1599608253,66.0,18.1
1599608264,65.9,18.0
1599608274,66.0,18.1
1599608285,66.0,18.1
1599608298,65.9,18.1
1599608311,65.9,18.1
1599608321,65.8,18.1
1599608332,65.8,18.1
1599608343,65.8,18.1
1599608353,65.8,18.1
1599608364,65.8,18.1
1599608374,65.8,18.1
1599608385,65.8,18.1
1599608395,65.8,18.1
1599608408,65.8,18.1
1599608419,65.8,18.1
1599608429,65.8,18.1
1599608440,65.8,18.0
1599608450,65.8,18.0
1599608461,65.8,18.0
1599608471,65.8,18.0
1599608482,65.8,18.0
1599608495,65.8,18.0
1599608506,65.8,18.0
1599608516,65.8,18.0
1599608527,65.9,18.0
1599608537,65.9,18.0
1599608548,65.9,18.0
1599608558,65.9,18.0
1599608569,65.9,18.0
1599608579,66.0,18.0
1599608590,66.0,18.0
1599608600,66.0,18.0
1599608611,66.0,18.0
1599608621,66.0,18.0
1599608632,66.0,18.0
1599608642,66.1,18.0
1599608656,66.0,18.0
1599608666,66.0,18.0
1599608677,66.0,18.0
1599608687,66.1,18.0
1599608698,66.0,18.0
1599608708,66.0,18.0
1599608719,66.1,18.0
1599608729,66.0,18.0
1599608740,66.0,18.0
1599608750,66.1,18.0
1599608761,66.1,18.0
1599608771,66.1,18.0
1599608782,66.0,18.0
1599608795,66.0,18.0
1599608808,66.0,18.0
1599608819,66.0,18.0
1599608829,66.0,18.0
1599608842,66.0,18.0
1599608853,66.0,18.0
1599608863,66.0,18.0
1599608874,66.0,18.0
1599608884,66.0,18.0
1599608895,66.0,18.0
1599608905,66.1,18.0
1599608916,66.1,18.0
1599608926,66.1,18.0
1599608937,66.1,18.0
1599608947,66.1,18.0
1599608958,66.1,18.0
1599608968,66.1,18.0
1599608979,66.1,18.0
1599608990,66.1,18.0
1599609000,66.1,18.0
1599609011,66.0,18.0
1599609021,66.1,18.0
1599609032,66.0,18.0
1599609042,66.0,18.0
1599609053,66.0,18.0
1599609063,66.0,18.0
1599609074,66.1,18.0
1599609089,66.1,18.0
1599609100,66.1,18.0
1599609110,66.1,18.0
1599609121,66.0,18.0
1599609132,66.0,18.0
1599609142,66.0,18.0
1599609153,66.0,18.0
1599609163,66.1,18.0
1599609174,66.1,18.0
1599609184,66.1,18.0
1599609195,66.1,18.0
1599609205,66.1,18.0
1599609216,66.1,18.0
1599609226,66.1,18.0
1599609237,66.1,18.0
1599609247,66.1,18.0
1599609258,66.1,18.0
1599609268,66.1,18.0
1599609279,66.0,18.0
1599609289,66.0,18.0
1599609300,66.1,18.0
1599609313,66.1,18.0
1599609324,66.1,18.0
1599609334,66.0,18.0
1599609345,66.0,18.0
