1616430008,89.3
1616430069,89.4
1616430129,90.0
1616430190,90.2
1616430250,90.5
1616430311,90.7
1616430372,90.9
1616430432,91.1
1616430493,91.8
1616430553,91.7
1616430614,92.4
1616430674,92.3
1616430735,92.6
1616430796,92.8
1616430856,93.0
1616430917,93.5
1616430977,93.8
1616431038,94.0
1616431101,93.9
1616431162,93.9
1616431222,94.1
1616431283,93.8
1616431343,93.6
1616431404,93.8
1616431467,94.7
1616431528,94.7
1616431588,94.6
1616431649,95.3
1616431709,95.0
1616431770,95.0
1616431831,95.3
1616431891,95.1
1616431952,95.3
1616432012,95.2
1616432073,95.6
1616432134,95.4
1616432194,95.6
1616432255,95.9
1616432315,95.9
1616432376,95.8
1616432436,95.9
1616432497,95.6
1616432558,95.9
1616432618,96.3
1616432679,96.4
1616432739,96.5
1616432800,96.4
1616432860,96.5
1616432921,96.6
1616432981,96.7
1616433042,96.9
1616433103,97.1
1616433163,97.3
1616433224,97.2
1616433284,96.9
1616433345,97.1
1616433406,96.9
1616433466,97.0
1616433527,97.4
1616433587,97.2
1616433648,97.3
1616433708,97.1
1616433769,97.2
1616433830,97.9
1616433890,97.5
1616433951,97.5
1616434011,97.2
1616434072,97.5
1616434132,97.5
1616434193,97.3
1616434254,97.9
1616434314,97.4
1616434375,97.5
1616434435,97.9
1616434496,97.8
1616434556,98.0
1616434617,98.0
1616434678,97.8
1616434738,97.9
1616434799,98.1
1616434859,98.2
1616434920,98.1
1616434981,98.2
1616435041,98.3
1616435102,98.3
1616435162,98.3
1616435223,98.3
1616435284,98.7
1616435344,98.5
1616435405,98.7
1616435465,98.7
1616435526,98.7
1616435586,98.5
1616435647,98.7
1616435708,98.4
1616435768,98.6
1616435829,98.5
1616435889,98.4
1616435950,98.3
1616436010,98.5
1616436079,98.7
1616436139,98.7
1616436200,98.8
1616436260,98.7
1616436321,98.7
1616436387,98.6
1616436447,98.6
1616436508,98.6
1616436568,98.5
1616436629,98.9
1616436689,98.7
1616436750,98.6
1616436811,99.0
1616436871,99.0
1616436932,99.2
1616436992,99.2
1616437053,99.1
1616437114,99.2
1616437174,99.0
1616437235,99.1
1616437295,99.3
1616437356,98.9
1616437417,98.8
1616437477,99.2
1616437538,99.1
1616437598,98.9
1616437659,99.1
1616437719,98.9
1616437780,98.9
1616437841,98.6
1616437901,98.6
1616437962,99.2
1616438022,99.1
1616438083,98.9
1616438144,99.2
1616438204,99.0
1616438265,99.0
1616438325,98.9
1616438386,99.0
1616438446,99.0
1616438507,98.8
1616438568,98.6
1616438628,99.0
1616438689,99.1
1616438749,99.1
1616438810,99.4
1616438871,99.2
1616438931,99.3
1616438992,99.3
1616439052,99.2
1616439113,99.1
1616439173,99.2
1616439234,99.2
1616439295,99.0
1616439355,99.1
1616439416,99.1
1616439476,99.4
1616439537,99.5
1616439597,99.3
1616439658,99.4
1616439719,99.3
1616439779,99.2
1616439842,99.3
1616439903,99.3
1616439963,99.2
1616440024,99.3
1616440085,99.4
1616440145,99.4
1616440206,99.6
1616440266,99.4
1616440327,99.1
1616440388,99.1
1616440448,99.1
1616440509,99.1
1616440569,99.3
1616440630,99.2
1616440691,99.4
1616440751,99.4
1616440812,99.4
1616440872,99.6
1616440933,99.9
1616440993,99.7
1616441054,99.6
1616441115,99.7
1616441175,99.6
1616441236,99.8
1616441296,99.9
1616441357,99.8
1616441417,99.9
1616441478,99.9
1616441538,99.9
1616441599,99.9
1616441660,99.9
1616441720,99.9
1616441781,99.9
1616441841,99.9
1616441902,99.9
1616441962,99.9
1616442023,99.9
1616442084,99.9
1616442144,99.9
1616442205,99.9
1616442265,99.9
1616442326,99.9
1616442386,99.9
1616442447,99.9
1616442508,99.9
1616442568,99.9
1616442629,99.9
1616442689,99.9
1616442750,99.9
1616442810,99.9
1616442871,99.9
1616442932,99.9
1616442992,99.9
1616443053,99.9
1616443113,99.9
1616443174,99.9
1616443234,99.9
1616443295,99.9
1616443356,99.9
1616443416,99.9
1616443477,99.9
1616443537,99.9
1616443598,99.9
1616443659,99.9
1616443719,99.9
1616443780,99.9
1616443840,99.9
1616443901,99.9
1616443961,99.9
1616444025,99.9
1616444085,99.9
1616444146,99.9
1616444206,99.9
1616444267,99.9
1616444328,99.9
1616444388,99.9
1616444449,99.9
1616444509,99.9
1616444570,99.9
1616444630,99.9
1616444691,99.9
1616444752,99.9
1616444812,99.9
1616444873,99.9
1616444933,99.9
1616444994,99.9
1616445055,99.9
1616445115,99.9
1616445176,99.9
1616445236,99.9
1616445297,99.9
1616445357,99.9
1616445418,99.9
1616445479,99.9
1616445539,99.9
1616445600,99.9
1616445660,99.9
1616445721,99.9
1616445784,99.9
1616445845,99.9
1616445905,99.9
1616445966,99.9
1616446026,99.9
1616446087,99.9
1616446148,99.9
1616446208,99.9
1616446269,99.9
1616446329,99.9
1616446390,99.9
1616446450,99.9
1616446511,99.9
1616446572,99.9
1616446632,99.9
1616446693,99.9
1616446753,99.9
1616446814,99.9
1616446875,99.9
1616446935,99.9
1616446996,99.9
1616447056,99.9
1616447117,99.9
1616447178,99.9
1616447238,99.9
1616447299,99.9
1616447362,99.9
1616447422,99.9
1616447483,99.9
1616447544,99.9
1616447604,99.9
1616447665,99.9
1616447728,99.9
1616447788,99.9
1616447849,99.9
1616447910,99.9
1616447970,99.9
1616448031,99.9
1616448091,99.9
1616448152,99.9
1616448213,99.9
1616448273,99.9
1616448334,99.9
1616448394,99.9
1616448455,99.9
1616448515,99.9
1616448576,99.9
1616448637,99.9
1616448697,99.9
1616448758,99.9
1616448818,99.9
1616448879,99.9
1616448939,99.9
1616449000,99.9
1616449061,99.9
1616449121,99.9
1616449182,99.9
1616449242,99.9
1616449303,99.9
1616449364,99.9
1616449424,99.9
1616449485,99.9
1616449545,99.9
1616449606,99.9
1616449666,99.9
1616449727,99.9
1616449790,99.9
1616449851,99.9
1616449914,99.9
1616449975,99.9
1616450035,99.9
1616450096,99.9
1616450156,99.9
1616450217,99.9
1616450277,99.9
1616450338,99.9
1616450399,99.9
1616450459,99.9
1616450520,99.9
1616450580,99.9
1616450641,99.9
1616450704,99.9
1616450765,99.9
1616450825,99.9
1616450886,99.9
1616450946,99.9
1616451007,99.9
1616451068,99.9
1616451128,99.9
1616451189,99.9
1616451249,99.9
1616451310,99.9
1616451370,99.9
1616451431,99.9
1616451492,99.9
1616451552,99.9
1616451613,99.9
1616451673,99.9
1616451734,99.9
1616451794,99.9
1616451855,99.9
1616451916,99.9
1616451976,99.9
1616452037,99.9
1616452097,99.9
1616452158,99.9
1616452218,99.9
1616452279,99.9
1616452340,99.9
1616452400,99.9
1616452461,99.9
1616452521,99.9
1616452582,99.9
1616452642,99.9
1616452703,99.9
1616452764,99.9
1616452824,99.9
1616452885,99.9
1616452945,99.9
1616453006,99.9
1616453066,99.9
1616453127,99.9
1616453188,99.9
1616453248,99.9
1616453311,99.9
1616453372,99.9
1616453432,99.9
1616453493,99.9
1616453554,99.9
1616453614,99.9
1616453675,99.9
1616453735,99.9
1616453796,99.9
1616453857,99.9
1616453917,99.9
1616453978,99.9
1616454038,99.9
1616454099,99.9
1616454159,99.9
1616454220,99.9
1616454281,99.9
1616454341,99.9
1616454402,99.9
1616454462,99.9
1616454523,99.9
1616454584,99.9
1616454647,99.9
1616454707,99.9
1616454768,99.9
1616454828,99.9
1616454892,99.9
1616454952,99.9
1616455013,99.9
1616455073,99.9
1616455134,99.9
1616455194,99.9
1616455255,99.9
1616455316,99.9
1616455376,99.9
1616455437,99.9
1616455497,99.9
1616455558,99.9
1616455619,99.9
1616455679,99.9
1616455740,99.9
1616455800,99.9
1616455861,99.9
1616455921,99.9
1616455982,99.9
1616456043,99.9
1616456103,99.9
1616456164,99.9
1616456224,99.9
1616456285,99.9
1616456345,99.9
1616456406,99.9
1616456467,99.9
1616456527,99.9
1616456588,99.9
1616456648,99.9
1616456709,99.9
1616456770,99.9
1616456830,99.9
1616456891,99.9
1616456951,99.9
1616457012,99.9
1616457073,99.9
1616457133,99.9
1616457194,99.9
1616457254,99.9
1616457315,99.9
1616457375,99.9
1616457436,99.9
1616457497,99.9
1616457557,99.9
1616457618,99.9
1616457678,99.9
1616457739,99.9
1616457800,99.9
1616457860,99.9
1616457921,99.9
1616457981,99.9
1616458042,99.9
1616458102,99.9
1616458166,99.9
1616458226,99.9
1616458287,99.9
1616458347,99.9
1616458408,99.9
1616458468,99.9
1616458529,99.9
1616458590,99.9
1616458650,99.9
1616458711,99.9
1616458771,99.9
1616458832,99.9
1616458892,99.9
1616458953,99.9
1616459014,99.9
1616459074,99.9
1616459135,99.9
1616459195,99.9
1616459256,99.9
1616459316,99.9
1616459377,99.9
1616459438,99.9
1616459498,99.9
1616459569,99.9
1616459629,99.9
1616459690,99.9
1616459751,99.9
1616459811,99.9
1616459872,99.9
1616459932,99.9
1616459993,99.9
1616460054,99.9
1616460114,99.9
1616460175,99.9
1616460235,99.9
1616460296,99.9
1616460356,99.9
1616460417,99.9
1616460478,99.9
1616460538,99.9
1616460599,99.9
1616460659,99.9
1616460720,99.9
1616460780,99.9
1616460841,99.9
1616460902,99.9
1616460962,99.9
1616461023,99.9
1616461083,99.9
1616461144,99.9
1616461205,99.9
1616461265,99.9
1616461326,99.9
1616461386,99.9
1616461447,99.9
1616461507,99.9
1616461568,99.9
1616461629,99.9
1616461689,99.9
1616461750,99.9
1616461810,99.9
1616461871,99.9
1616461932,99.9
1616461992,99.9
1616462053,99.9
1616462113,99.9
1616462174,99.9
1616462235,99.9
1616462295,99.9
1616462356,99.9
1616462416,99.9
1616462477,99.9
1616462537,99.9
1616462598,99.9
1616462659,99.9
1616462719,99.9
1616462780,99.9
1616462840,99.9
1616462901,99.9
1616462964,99.9
1616463025,99.9
1616463085,99.9
1616463146,99.9
1616463206,99.9
1616463267,99.9
1616463327,99.9
1616463388,99.9
1616463449,99.9
1616463509,99.9
1616463570,99.9
1616463630,99.9
1616463691,99.9
1616463751,99.9
1616463812,99.9
1616463873,99.9
1616463933,99.9
1616463994,99.9
1616464054,99.9
1616464115,99.9
1616464175,99.9
1616464236,99.9
1616464297,99.9
1616464357,99.9
1616464420,99.9
1616464481,99.9
1616464541,99.9
1616464602,99.9
1616464663,99.9
1616464723,99.9
1616464784,99.9
1616464844,99.9
1616464905,99.9
1616464966,99.9
1616465026,99.9
1616465087,99.9
1616465147,99.9
1616465208,99.9
1616465268,99.9
1616465329,99.9
1616465390,99.9
1616465450,99.9
1616465511,99.9
1616465571,99.9
1616465632,99.9
1616465692,99.9
1616465753,99.9
1616465814,99.9
1616465874,99.9
1616465935,99.9
1616465995,99.9
1616466056,99.9
1616466116,99.9
1616466177,99.9
1616466238,99.9
1616466298,99.9
1616466364,99.9
1616466424,99.9
1616466485,99.9
1616466546,99.9
1616466606,99.9
1616466667,99.9
1616466727,99.9
1616466788,99.9
1616466849,99.9
1616466909,99.9
1616466970,99.9
1616467030,99.9
1616467091,99.9
1616467151,99.9
1616467212,99.9
1616467273,99.9
1616467333,99.9
1616467394,99.9
1616467454,99.9
1616467515,99.9
1616467575,99.9
1616467636,99.9
1616467696,99.9
1616467757,99.9
1616467818,99.9
1616467878,99.9
1616467939,99.9
1616467999,99.9
1616468060,99.9
1616468121,99.9
1616468181,99.9
1616468242,99.9
1616468302,99.9
1616468363,99.9
1616468424,99.9
1616468484,99.9
1616468545,99.9
1616468605,99.9
1616468666,99.9
1616468726,99.9
1616468792,99.9
1616468853,99.9
1616468913,99.9
1616468974,99.9
1616469034,99.9
1616469098,99.9
1616469158,99.9
1616469219,99.9
1616469282,99.9
1616469342,99.9
1616469403,99.9
1616469464,99.9
1616469524,99.9
1616469585,99.9
1616469645,99.9
1616469706,99.9
1616469766,99.9
1616469827,99.9
1616469888,99.9
1616469948,99.9
1616470014,99.9
1616470074,99.9
1616470135,99.9
1616470196,99.9
1616470256,99.9
1616470317,99.9
1616470377,99.9
1616470438,99.9
1616470498,99.9
1616470559,99.9
1616470620,99.9
1616470680,99.9
1616470741,99.9
1616470801,99.9
1616470862,99.9
1616470923,99.9
1616470983,99.9
1616471044,99.9
1616471104,99.9
1616471165,99.9
1616471225,99.9
1616471286,99.9
1616471349,99.9
1616471410,99.9
1616471470,99.9
1616471531,99.9
1616471591,99.9
1616471652,99.9
1616471713,99.9
1616471773,99.9
1616471834,99.9
1616471894,99.9
1616471955,99.9
1616472015,99.9
1616472076,99.9
1616472137,99.9
1616472197,99.9
1616472258,99.9
1616472318,99.9
1616472379,99.9
1616472439,99.9
1616472500,99.9
1616472561,99.9
1616472621,99.9
1616472682,99.9
1616472742,99.9
1616472803,99.9
1616472864,99.9
1616472924,99.9
1616472985,99.9
1616473045,99.9
1616473106,99.9
1616473166,99.9
1616473227,99.9
1616473288,99.9
1616473348,99.9
1616473409,99.9
1616473469,99.9
1616473530,99.9
1616473590,99.9
1616473651,99.9
1616473712,99.9
1616473772,99.9
1616473833,99.9
1616473893,99.9
1616473954,99.9
1616474014,99.9
1616474075,99.9
1616474136,99.9
1616474196,99.9
1616474257,99.9
1616474317,99.9
1616474378,99.9
1616474438,99.9
1616474499,99.9
1616474560,99.9
1616474620,99.9
1616474681,99.9
1616474741,99.9
1616474802,99.9
1616474863,99.9
1616474923,99.9
1616474984,99.9
1616475044,99.9
1616475105,99.9
1616475165,99.9
1616475226,99.9
1616475286,99.9
1616475347,99.9
1616475408,99.9
1616475468,99.9
1616475529,99.9
1616475589,99.9
1616475650,99.9
1616475710,99.9
1616475771,99.9
1616475832,99.9
1616475892,99.9
1616475953,99.9
1616476013,99.9
1616476074,99.9
1616476135,99.9
1616476195,99.9
1616476256,99.9
1616476316,99.9
1616476377,99.9
1616476437,99.9
1616476498,99.9
1616476559,99.9
1616476619,99.9
1616476680,99.9
1616476740,99.9
1616476801,99.9
1616476861,99.9
1616476922,99.9
1616476983,99.9
1616477043,99.9
1616477104,99.9
1616477164,99.9
1616477225,99.9
1616477286,99.9
1616477346,99.9
1616477407,99.9
1616477467,99.9
1616477528,99.9
1616477588,99.9
1616477649,99.9
1616477710,99.9
1616477770,99.9
1616477831,99.9
1616477891,99.9
1616477952,99.9
1616478012,99.9
1616478073,99.9
1616478136,99.9
1616478197,99.9
1616478257,99.9
1616478318,99.9
1616478379,99.9
1616478439,99.9
1616478500,99.9
1616478560,99.9
1616478621,99.9
1616478681,99.9
1616478747,99.9
1616478808,99.9
1616478868,99.9
1616478929,99.9
1616478989,99.9
1616479050,99.9
1616479111,99.9
1616479171,99.9
1616479232,99.9
1616479292,99.9
1616479353,99.9
1616479414,99.9
1616479474,99.9
1616479535,99.9
1616479595,99.9
1616479656,99.9
1616479716,99.9
1616479777,99.9
1616479838,99.9
1616479898,99.9
1616479959,99.9
1616480022,99.9
1616480087,99.9
1616480148,99.9
1616480209,99.9
1616480269,99.9
1616480330,99.9
1616480390,99.8
1616480451,99.7
1616480512,99.7
1616480572,99.6
1616480633,99.5
1616480693,99.4
1616480754,99.4
1616480814,99.2
1616480880,99.1
1616480941,99.1
1616481001,98.9
1616481062,98.8
1616481122,98.7
1616481183,98.5
1616481244,98.3
1616481304,98.1
1616481365,98.0
1616481425,98.0
1616481486,98.0
1616481547,97.7
1616481607,97.6
1616481668,97.4
1616481728,97.3
1616481791,97.2
1616481852,97.2
1616481913,97.1
1616481973,97.0
1616482034,96.9
1616482094,96.6
1616482155,96.5
1616482215,96.5
1616482276,96.4
1616482342,96.2
1616482402,96.2
1616482463,96.1
1616482523,96.0
1616482584,95.9
1616482647,95.7
1616482708,95.6
1616482768,95.6
1616482829,95.6
1616482889,95.6
1616482950,95.5
1616483011,95.3
1616483071,95.4
1616483132,95.3
1616483192,95.1
1616483253,95.0
1616483313,94.9
1616483374,94.8
1616483435,94.7
1616483495,94.5
1616483556,94.4
1616483616,94.3
1616483677,94.2
1616483737,94.1
1616483798,93.9
1616483859,93.9
1616483919,93.8
1616483980,93.7
1616484040,93.8
1616484101,93.7
1616484161,93.6
1616484222,93.4
1616484283,93.3
1616484343,93.1
1616484404,93.1
1616484464,93.1
1616484525,92.9
1616484586,93.0
1616484646,92.7
1616484707,92.5
1616484767,92.3
1616484828,92.4
1616484888,92.3
1616484949,91.8
1616485010,91.8
1616485070,92.0
1616485131,91.8
1616485191,91.7
1616485252,91.3
1616485312,91.4
1616485373,91.2
1616485434,91.2
1616485494,91.2
1616485555,91.1
1616485615,91.1
1616485676,90.5
1616485736,90.9
1616485797,90.8
1616485858,90.7
1616485918,90.5
1616485979,90.1
1616486039,88.6
1616486100,89.1
1616486161,89.6
1616486221,89.2
1616486282,89.1
1616486342,89.0
1616486403,88.5
1616486463,88.3
1616486524,87.8
1616486585,87.6
1616486645,87.5
1616486706,87.5
1616486766,87.5
1616486827,87.2
1616486887,87.4
1616486951,87.1
1616487011,87.0
1616487072,86.5
1616487132,86.5
1616487193,85.5
1616487253,85.9
1616487314,85.6
1616487375,85.5
1616487435,84.6
1616487496,84.5
1616487561,83.5
1616487622,83.5
1616487683,82.8
1616487743,82.0
1616487804,81.6
1616487864,81.3
1616487925,80.5
1616487985,80.9
1616488046,80.3
1616488107,79.9
1616488167,79.5
1616488228,78.9
1616488288,78.8
1616488349,78.4
1616488409,77.8
1616488470,77.6
1616488531,77.5
1616488591,77.2
1616488654,76.6
1616488715,76.6
1616488775,76.1
1616488836,75.9
1616488897,75.8
1616488957,75.0
1616489018,75.0
1616489078,74.7
1616489139,74.4
1616489199,74.5
1616489260,74.4
1616489321,74.5
1616489381,74.4
1616489442,74.3
1616489502,74.3
1616489563,74.2
1616489623,73.7
1616489684,73.8
1616489745,73.6
1616489805,73.7
1616489868,73.4
1616489929,73.3
1616489989,73.0
1616490050,73.0
1616490111,72.9
1616490171,72.3
1616490232,72.1
1616490292,71.6
1616490353,71.3
1616490413,70.5
1616490474,70.0
1616490535,69.3
1616490595,69.1
1616490656,68.5
1616490716,69.5
1616490777,69.9
1616490837,69.7
1616490898,69.4
1616490959,68.8
1616491019,67.7
1616491080,66.9
1616491140,66.6
1616491201,66.3
1616491261,66.3
1616491322,66.2
1616491383,65.9
1616491443,64.9
1616491509,64.4
1616491569,64.4
1616491630,63.9
1616491691,63.1
1616491751,62.2
1616491812,61.5
1616491872,61.3
1616491933,61.5
1616491993,61.2
1616492054,60.9
1616492115,61.0
1616492175,60.4
1616492236,60.1
1616492296,60.3
1616492357,61.0
1616492417,61.2
1616492478,61.3
1616492539,61.3
1616492599,61.1
1616492660,60.5
1616492723,60.0
1616492784,60.0
1616492844,59.8
1616492905,59.4
1616492965,59.4
1616493026,58.7
1616493086,58.5
1616493147,58.7
1616493207,58.7
1616493268,58.7
1616493329,58.6
1616493389,58.5
1616493450,58.3
1616493510,58.3
1616493571,58.9
1616493632,59.7
1616493692,59.6
1616493755,61.4
1616493816,61.4
1616493876,59.9
1616493937,59.2
1616493998,59.3
1616494058,59.4
1616494119,58.8
1616494179,59.0
1616494240,59.0
1616494301,58.4
1616494361,57.8
1616494422,56.4
1616494482,55.9
1616494543,55.5
1616494603,54.9
1616494664,55.7
1616494725,57.1
1616494785,56.5
1616494846,58.4
1616494906,59.1
1616494967,59.9
1616495027,60.9
1616495091,63.1
1616495151,63.2
1616495212,64.4
1616495272,64.1
1616495333,66.1
1616495394,67.3
1616495454,68.0
1616495515,70.1
1616495575,71.9
1616495636,73.9
1616495696,74.1
1616495757,76.3
1616495818,76.9
1616495878,77.4
1616495939,76.8
1616495999,76.5
1616496060,76.6
1616496120,76.5
1616496181,75.3
1616496242,74.9
1616496302,74.7
1616496363,74.4
1616496423,75.0
1616496484,75.9
1616496545,76.6
1616496605,77.4
1616496666,78.0
1616496726,78.8
1616496787,79.9
1616496848,80.0
1616496908,81.2
1616496969,80.7
1616497032,81.4
